gene	BB9	BB10	BB17	BB19	BB20	BB21	BB11	BB12	BB18	reflen
ygbI.t01	611.349	634.211	721.233	462.65	525.469	510.693	799.726	986.212	707.405	768
ygbJ.t01	636.219	513.856	563.277	494.611	593.941	565.053	606.97	1005.74	605.585	909
ygbK.t01	788.191	733.757	677.465	590.467	710.36	628.196	759.053	1205.51	921.139	1167
ygbL.t01	360.608	361.572	305.864	275.785	235.1	374.451	319.334	571.117	413.298	639
ygbM.t01	585.414	541.547	588.501	504.919	401.822	378.77	640.092	832.882	608.886	777
ygbN.t01	929.02	773.282	796.673	673.633	614.4	831.862	908.817	1339.47	914.662	1365
ygbT.t01	639.829	618.847	648.817	479.839	516.969	543.719	624.769	1099.9	677.798	918
ygcB.t01	1888.69	1921.89	1784.52	1336.09	1289.77	1648.81	1912.17	3008.06	1914.91	2667
ygcE.t01	997.288	973.016	1024.75	717.904	808.281	1254.63	1176.48	1851.46	1222.27	1479
ygcG.t01	563.89	642.787	558.315	399.67	418.395	627.733	692.819	943.198	602.964	873
ygcN.t01	903.302	786.135	863.496	751.286	716.58	900.192	930.65	1348.78	953.017	1272
ygcO.t01	182.487	161.368	230.556	124.478	147.812	112.898	186.473	214.181	167.432	261
ygcP.t01	385.976	451.425	312.338	251.811	293.926	407.194	498.563	602.012	517.367	576
ygcQ.t01	530.579	411.658	422.876	457.61	434.501	509.932	535.414	792.181	517.308	861
ygcR.t01	460.715	445.518	386.104	268.886	497.105	526.253	493.232	698.566	475.627	780
ygcS.t01	920.224	770.588	760.919	719.746	689.966	842.683	959.964	1279.02	912.693	1338
ygcU.t01	942.079	1032.77	1053.86	721.619	887.608	1188.05	1249.78	1843.38	1114.58	1455
ygcW.t01	584.215	594.943	500.116	399.595	423.95	585.401	645.348	999.918	566.272	786
ygdB.t01	285.126	235.609	243.544	196.05	256.937	253.35	262.138	336.61	259.025	408
ygdD.t01	428.468	411.396	316.61	285.168	308.372	332.413	291.101	415.78	491.931	396
ygdG.p01	0	0	0	0	0	0	0	0	0	756
ygdG.t01	572.223	577.814	670.211	522.965	339.777	653.248	572.043	793.12	801.776	756
ygdH.t01	1598.21	1506.99	1879.81	1559.31	1592.29	1517.25	1781.31	1912.26	1591.11	1365
ygdI.t01	188.509	197.422	157.856	406.581	313.381	394.889	198.852	297.538	227.212	228
ygdQ.t01	804.949	613.069	846.982	554.018	524.237	825.191	693.68	1062.37	723.896	714
ygdR.t01	200.158	174.878	195.941	203.788	170.244	181.213	266.269	302.321	225.325	219
ygeA.t01	458.861	477.359	419.465	388.227	342.986	440.815	537.777	778.454	467.131	693
ygeG.t01	239.432	285.853	296.676	103.175	159.826	254.569	349.601	407.657	123.596	492
ygeH.t01	816.496	834.14	734.09	504.629	534.228	806.916	1029.45	1480.26	629.34	1377
ygeI.t01	130.269	108.947	125.887	156.515	177.427	226.177	307.307	312.272	149.604	219
ygeR.t01	1020.07	982.724	942.906	789.854	913.898	816.881	995.992	1068.11	758.835	756
ygeV.t01	1969	1978.75	2349.29	1376.99	1492.62	1698.08	2339.12	2815.46	1660.86	1779
ygeW.t01	926.386	814.219	863.95	639.615	673.369	778.228	996.65	1483.16	931.832	1191
ygeX.t01	878.046	821.323	923.119	674.02	658.714	748.864	1006.8	1330.79	1243.16	1197
ygeY.t01	890.893	734.267	689.733	630.161	786	695.996	1012.24	1830.24	935.597	1212
ygfB.t01	2595.84	2524.14	2728.53	2346.46	2370.66	1854.02	1708.79	1551.82	1626.9	579
ygfF.t01	716.003	661.34	761.365	617.282	612.624	695.485	885.382	1076.24	846.486	744
ygfI.t01	919.533	847.703	750.827	646.04	607.512	663.597	881.939	1526.82	898.803	897
ygfK.t01	2396.37	2144.5	2074.87	1604.39	1655.53	2073.71	2572.57	4033.01	2497.22	3099
ygfM.t01	618.194	473.981	512.586	346.964	346.15	462.467	593.55	872.469	720.75	780
ygfQ.t01	1077.36	1035.76	920.404	711.116	719.929	1002.71	1104.18	1765.16	1187.1	1368
ygfS.t01	288.553	276.484	327.944	217.153	292.737	295.025	392.045	585.666	351.97	489
ygfT.t01	1372.06	1422.56	1356.73	1002.83	1042.48	1127.8	1786.3	2492.74	1536.71	1920
ygfZ.t01	2414.59	2117.51	2222.36	2264.79	2203.05	1807.43	2102.31	1862.74	2419.15	981
yggC.t01	1116.18	931.984	1120.44	1293.65	1250.71	1094.4	1012.98	1278.05	1039.41	714
yggD.t01	791.25	771.696	758.701	708.074	771.849	676.903	600.413	717.524	739.821	510
yggE.t01	3302.12	3286.76	3286.38	5914.05	6234.19	5726.93	2535.91	1772.23	2354.71	741
yggF.t01	674.096	628.685	542.088	436.293	618.672	586.104	623.449	984.518	743.912	966
yggI.t01	564.807	763.499	955.567	457.699	399.106	365.438	653.336	737.523	554.613	498
yggL.t01	351.921	295.765	377.391	350.511	329.341	296.104	263.334	440.44	400.843	327
yggM.t01	890.2	768.204	781.747	391.939	487.35	601.079	850.678	1418.47	1023.1	1008
yggN.t01	1110.54	1230.98	1518.59	956.088	844.308	840.211	1446.16	1346.74	1055.21	720
yggP.t01	948.109	947.479	732.086	635.967	720.117	797.482	1093.18	1559.99	1044.97	1278
yggR.t01	777.368	762.021	558.704	466.618	486.87	520.759	687.427	1162.44	908.343	981
yggS.t01	835.933	846.712	984.659	558.151	527.618	472.631	766.899	1116.33	788.874	705
yggT.t01	1143.06	1131.24	1273	967.478	819.956	758.09	871.059	930.305	828.234	567
yggU.t01	551.384	471.915	615.212	346.596	445.649	316.73	371.968	378.05	422.826	291
yggW.t01	937.22	891.702	796.086	644.374	674.695	664.354	1176.34	1606.15	1064.24	1137
yggX.t01	1937.72	2321.78	1844.5	2191.7	2422.68	2229.72	2340.12	1930.95	2183.34	276
yghA.t01	675.88	734.628	691.467	1099.83	923.02	761.906	889.797	1438.13	1095.66	885
yghB.t01	699.877	565.237	751.192	488.681	509.629	427.672	792.35	1209.58	687.469	660
yghD.t01	415.473	377.898	345.861	264.654	304.467	320.07	492.354	749.4	570.525	537
yghG.t01	363.318	317.716	298.077	160.927	280.881	252.02	295.677	628.957	399.176	411
yghJ.t01	5868.61	5870.39	5683.31	3730.15	3607.02	3500.22	4436.34	6515.64	4638.47	4563
yghQ.t01	879.463	809.106	779.549	584.339	555.159	594.335	784.103	1438.45	910.735	1068
yghR.t01	629.807	553.344	580.464	365.646	350.946	440.539	605.451	967.368	599.057	759
yghS.t01	564.388	647.981	571.008	358.924	324.297	438.441	565.86	1048.13	607.921	714
yghT.t01	521.681	653.527	566.489	303.489	302.418	306.485	705.363	1139.29	839.84	693
yghU.t01	796.385	840.343	822.868	1210.22	1091.77	1067.83	1150.13	1413.05	1164.63	867
yghW.t01	196.733	253.87	218.009	107.232	140.792	221.141	204.726	330.598	326.707	288
ygiB.t01	7612.15	7794.6	7291.33	3968.83	4317.63	3569.88	4906.12	2779	3928.85	672
ygiC.t01	2023.5	1685.32	1849.36	1576.13	1619.93	1270.76	2066.55	1969.83	1780.3	1161
ygiD.t01	689.359	615.487	660.873	537.589	454.525	391.888	685.327	1166.93	806.658	789
ygiF.t01	1203.84	1089.07	992.378	868.693	753.9	1084.59	1179.42	1876.49	1279.48	1302
ygiL.t01	449.646	422.212	369.663	304.442	254.949	371.387	571.475	885.496	524.419	552
ygiM.t01	1212.74	1164.63	1120.23	847.255	838.077	579.297	1464.98	1379.45	776.225	621
ygiN.t01	515.431	474.629	420.201	577.782	498.957	650.081	686.231	645.98	426.712	315
ygiQ.t01	2689.04	2495.39	2675.72	2042.36	1972.79	1827.69	2296.23	3414.45	2797.53	2220
ygiS.t01	2833.36	2807.65	2792.08	2623.08	2409.96	2012.75	2717.04	3063.77	2347.18	1608
ygiV.t01	829.369	720.641	738.647	4385.55	4838.07	4519.62	2532.27	1638.49	1878.3	483
ygiW.t01	658	662.288	565.264	4936	5062	4181.32	1683.73	920.532	1764.71	393
ygiZ.t01	200.598	260.634	274.651	114.717	154.972	130.11	270.998	544.135	281.678	333
ygjH.t01	376.69	295.464	257.564	176.61	208.251	238.108	315.818	538.055	376.074	333
ygjI.t01	1176.59	1063.13	1090.26	708.313	718.955	920.582	1232.52	2484.52	1253.13	1434
ygjJ.t01	959.425	986.105	738.997	630.888	443.045	687.8	1053.34	1636.21	1073.28	1071
ygjK.t01	1749.56	1730.51	1607.19	1611.05	1419.36	1688.78	2010.67	3619.21	2309.47	2352
ygjP.t01	752.603	716.083	852.274	737.922	536.049	610.278	724.102	913.208	698.196	504
ygjQ.t01	523.738	537.048	374.142	339.872	423.467	386.497	648.265	923.61	742.764	693
ygjR.t01	1821.85	1699.52	2245.76	2041.1	1616.39	1702.41	3226.42	2078.33	1710.69	987
ygjV.t01	435.196	502.254	388.936	286.017	301.177	274.451	587.162	828.397	464.435	552
yhaB.t01	297.708	357.206	386.581	179.968	246.279	283.068	489.134	689.261	394.73	540
yhaC.t01	703.066	916.011	688.811	380.357	456.772	665.033	1106.93	1642.53	873.007	1188
yhaH.t01	424.575	386.17	378.488	801.88	765.533	686.803	470.394	485.488	367.534	366
yhaI.t01	261.958	251.483	301.057	128.514	181.548	266.961	288.34	546.396	261.991	357
yhaJ.t01	1189.74	1291.81	1609.99	1100.92	906.759	796.436	1418.35	1549.03	1544.97	897
yhaK.t01	563.047	591.397	482.953	415.675	389.624	499.623	654.359	1025.64	647.208	702
yhaL.t01	183.201	192.651	179.904	116.465	97.2568	92.4617	392.185	304.433	200.963	165
yhaM.t01	1086.34	1200.01	1268.16	731.32	669.42	858.204	1038.44	1607.31	1266.65	1311
yhaO.t01	1334.6	1255.5	1248.69	740.358	827.041	894.149	1365.02	1877.08	1332.07	1332
yhaV.t01	902.24	894.167	1089.15	1079.93	951.66	827.621	1013.47	919.733	637.413	465
yhbE.t01	689.8	644.823	777.143	571.629	596.35	709.425	712.082	877.659	854.324	966
yhbJ.t01	3402.64	3520.69	4270.55	4257.34	4428.05	3388.71	2389.36	2141.54	2993.52	855
yhbO.t01	318.232	287.822	299.768	672.427	723.486	726.564	552.943	572.805	463.518	519
yhbP.t01	308.439	274.461	240.164	258.929	215.958	258.258	337.457	396.346	350.414	444
yhbQ.t01	199.359	172.985	163.359	180.746	245.972	222.5	224.329	196.983	219.501	303
yhbS.t01	312.184	246.949	284.74	195.969	223.376	264.273	369.961	403.022	302.332	504
yhbT.t01	493.608	442.693	351.143	415.813	386.238	369.56	487.821	585.716	477.508	525
yhbU.t01	541.281	553.072	554.915	513.903	561.438	623.754	743.768	1081.13	741.097	996
yhbV.t01	563.589	415.446	496.228	392.834	480.319	470.951	593.663	902.891	450.182	879
yhbW.t01	764.792	729.122	788.914	1254.71	1247.78	1148.82	1097.37	1139.93	986.188	1008
yhbX.t01	1069.31	924.423	1070.45	703.43	747.085	759.788	1338.04	1663.07	1124.89	1626
yhbY.t01	1240.36	1130.62	1340.57	1364.02	1529.51	1238.22	1372.71	633.826	1012.3	294
yhcA.t01	395.372	312.555	287.368	252.937	250.171	361.006	451.292	678.51	416.059	675
yhcB.t01	1104.15	1062.93	1168.14	1285.79	1255.81	1042.87	1528.35	1042.96	1505.92	399
yhcC.t01	470.334	401.708	534.505	475.204	425.626	432.985	597.435	736.766	620.905	930
yhcD.t01	1538.56	1273.99	1730.82	1839.91	1942.81	1856.55	2099.62	2431.4	1589.47	2382
yhcF.t01	450.867	461.728	512.405	571.601	523.105	553.639	606.706	716.294	477.921	717
yhcG.t01	555.904	516.269	421.334	445.398	599.741	453.582	686.841	1096.8	632.188	1128
yhcH.t01	237.842	212.736	293.416	175.189	166.565	181.979	332.183	403.657	253.276	465
yhcM.t01	673.445	654.09	806.091	870.796	779.168	678.72	964.828	947.571	839.694	1128
yhcN.t01	165.332	154.684	236.79	469.376	438.647	437.089	291.078	242.256	200.079	264
yhcO.t01	98.3119	109.551	89.0646	426.025	515.227	514.968	322.73	293.09	222.349	273
yhdE.t01	364.716	313.645	392.488	401.412	350.124	328.489	422.457	448.862	262.819	594
yhdJ.t01	369.022	236.376	487.768	270.398	287.987	382.828	525.054	551.357	325.354	885
yhdN.t01	222.558	183.141	293.76	532.327	505.641	313.122	334.394	293.134	226.748	369
yhdP.t01	2931.94	2913.24	3816.51	3636.51	3662.21	3344.94	3923.73	3775.12	3421.13	3801
yhdT.t01	117.833	102.47	189.967	89.0522	98.4208	58.0029	123.091	133.727	68.4077	243
yhdU.t01	271.03	327.184	589.487	169.66	257.935	204.377	553.786	232.996	234.977	180
yhdV.t01	77.6283	57.5031	66.2455	72.346	50.7368	61.9138	93.0491	86.2406	92.1169	222
yhdX.t01	477.015	313.494	431.533	498.508	570.054	450.211	627.445	671.008	588.01	1182
yhdY.t01	367.474	282.727	567.412	433.205	413.017	303.185	560.03	575.682	429.725	1104
yhdZ.t01	307.998	229.036	583.343	436.682	537.733	429.01	406.17	445.103	373.611	759
yheO.t01	739.831	805.068	766.662	973.657	884.07	712.501	756.822	831.595	527.471	723
yheS.t01	2740.04	2656.77	3021.13	2975.79	2681.8	2272.97	2624.71	2414.47	2778.3	1914
yheT.t01	615.533	575.434	767.55	612.139	525.53	496.91	619.765	1075	707.116	1023
yheU.t01	237.806	209.035	339.601	284.886	297.091	248.819	288.449	214.701	258.091	219
yheV.t01	308.101	296.624	303.978	465.466	455.93	350.52	563.516	259.833	419.155	201
yhfA.t01	507.919	460.311	556.498	776.17	716.757	571.398	625.336	460.574	504.205	405
yhfG.t01	88.7862	58.6286	62.0609	147.254	163.908	98.0626	111.339	156.588	87.2325	168
yhfK.t01	2429.28	2394.41	3132.33	2662.17	2508.73	2095.2	2420.57	2770.51	2157.11	2103
yhfL.t01	106.999	117.35	110.749	116.815	94.4998	134.181	174.502	192.756	106.908	168
yhfS.t01	581.052	508.137	629.475	434.935	534.997	576.151	670.755	1124.82	757.381	1086
yhfT.t01	767.85	785.643	633.872	718.078	572.537	697.944	955.744	1761.83	984.509	1305
yhfU.t01	240.952	212.743	206.391	234.317	217.648	220.551	288.253	537.029	226.537	354
yhfW.t01	729.613	649.236	540.778	575.356	537.292	658.371	846.763	1544.74	954.384	1227
yhfX.t01	665.041	696.58	599.355	561.444	477.687	696.347	932.638	1492.74	898.301	1164
yhfY.t01	271.206	200.031	296.732	141.046	198.85	182.071	395.387	514.658	301.891	363
yhfZ.t01	751.654	697.417	678.53	691.247	482.527	658.34	963.241	1318.51	849.148	906
yhgA.t01	786.567	774.978	586.489	516.96	583.628	817.868	858.986	1600.58	909.827	879
yhgE.t01	1537.93	1367.72	1352	1612.12	1495.96	1889.01	2199.72	3365.18	1789.58	1725
yhgF.t01	3580.97	3262.41	4028.21	3146.22	2942.25	2677.57	2941	3931.68	3471.99	2322
yhgN.t01	588.902	582.741	581.027	484.213	517.555	537.552	644.823	1195.07	721.371	594
yhhA.t01	487.989	523.441	433.646	1267.14	1237.24	1114.57	1234.8	1015.29	930.223	441
yhhH.t01	390.927	344.933	283.918	209.639	185.14	248.954	415.139	537.362	350.77	384
yhhI.t01	1992.51	1930.9	1481.1	978.461	991.911	1572.41	1667.84	4161.19	1925.68	1137
yhhJ.t01	1224.49	1121.13	1119.42	927.14	890.61	1083.41	1255.12	2401.21	1510.56	1125
yhhL.t01	267.493	211.005	229.801	132.455	163.647	165.155	217.569	316.127	208.168	270
yhhM.t01	762.545	578.977	650.437	660.323	572.285	550.523	828.464	850.122	608.832	360
yhhN.t01	884.083	805.82	743.359	873.825	920.003	765.812	902.529	1167.54	844.782	627
yhhQ.t01	721.112	640.79	550.715	450.314	490.021	673.06	736.576	1325.81	846.639	666
yhhS.t01	1152.01	961.214	930.352	845.561	832.317	1010.44	1113.71	1857.96	1340.08	1218
yhhT.t01	1151.23	1013.27	895.692	893.332	858.952	1148.85	1207.75	2123.65	1299.63	1050
yhhW.t01	623.498	605.041	571.385	401.132	595.436	504.677	634.272	1251.88	757.248	696
yhhX.t01	1463.03	1292.76	1167.39	1714.54	1621.98	1503.73	1943.33	2376.69	1571.31	1038
yhhY.t01	418.414	370.37	436.886	267.481	328.399	410.641	508.932	769.847	585.705	489
yhhZ.t01	1078.32	1057.97	771.299	598.676	549.613	784.761	1329.7	2171.94	1156.6	1179
yhiD.t01	749.237	534.676	577.437	1161.57	1109.47	1006.88	1277.03	1626.1	1192.35	648
yhiI.t01	1150.51	1084.68	973.425	1125.28	999.948	1208.19	1377.88	1866.19	1345.24	1068
yhiJ.t01	1718.55	1690.52	1261.82	870.684	1121.4	1411.73	2036.09	3434.41	1471.24	1623
yhiM.t01	1313.51	1107.2	927.061	817.455	855.012	1199.91	1270.43	2193.35	1421.41	1053
yhiN.t01	1368.38	1163.19	1061.39	1003.25	957.032	1224.49	1430.28	2472.04	1836.03	1203
yhjA.t01	1796.43	1700.19	1345.09	914.805	873.403	1432.36	1630.59	2940.3	1751.67	1398
yhjB.t01	690.393	735.829	569.608	420.056	493.022	525.086	677.314	1115.31	754.685	603
yhjC.t01	1651.51	1360.53	1416.92	808.388	796.569	868.382	1778.47	2355.41	1777.04	900
yhjD.t01	1419.87	1483.21	1001.37	2019.61	2134.57	2157.8	2329.64	2560.61	1919.31	1014
yhjE.t01	1464.67	1382.88	1093.82	1142.57	1072.78	1237.71	1448.08	2553.15	1711.15	1323
yhjG.t01	2419.43	2266.42	1784.02	2020.63	1938.05	2443.15	2398.34	4443.91	3038.22	2061
yhjH.t01	891.164	688.379	704.771	454.316	467.678	630.023	814.595	1670.09	816.63	768
yhjJ.t01	2619.12	2329.74	2282.55	1578.47	1645.73	1916.1	2395.6	3508.56	2402.25	1497
yhjK.t01	2863.52	2684.81	2348.69	1943.08	1764.05	2272.47	2591.89	4802.26	3028.57	1989
